Thickness,BedTop,GS,SectName,SectLoc,UTM_E,UTM_N,BedNumber,Reservoir,Amalg,PlanarLaminations,RippleLaminations,CrossBedding,ClimbingRipples,NestedScourfills,RipUpClasts,DishStructures,WavyLaminations,ImbricatedClasts,Facies,FaciesBlockNum,Element,ElementBlockNum,ElementSet,ElementSetBlockNum,BedThick,BedMeanGS,BedMaxGS,FaciesThick,FaciesMeanGS,FaciesNetGross,ElementThick,ElementMeanGS,ElementSetThick,ElementSetMeanGS,ElementSetNetGross
15.52,0,1.205128206,MaudBay,NWMayneIsland,478545,5413334,52,1,0,,,,,NestedScourfills,,,,,AmalgSandstone,5,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
15.53,0,1.201121795,MaudBay,NWMayneIsland,478545,5413334,52,1,0,,,,,NestedScourfills,,,,,AmalgSandstone,5,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
15.54,0,1.197115385,MaudBay,NWMayneIsland,478545,5413334,52,1,0,,,,,NestedScourfills,,,,,AmalgSandstone,5,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
15.55,0,1.193108975,MaudBay,NWMayneIsland,478545,5413334,52,1,0,,,,,NestedScourfills,,,,,AmalgSandstone,5,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
15.56,0,1.189102565,MaudBay,NWMayneIsland,478545,5413334,52,1,0,,,,,NestedScourfills,,,,,AmalgSandstone,5,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
15.57,0,1.185096155,MaudBay,NWMayneIsland,478545,5413334,52,1,0,,,,,NestedScourfills,,,,,AmalgSandstone,5,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
15.58,0,1.181089745,MaudBay,NWMayneIsland,478545,5413334,52,1,0,,,,,NestedScourfills,,,,,AmalgSandstone,5,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
15.59,0,1.177083335,MaudBay,NWMayneIsland,478545,5413334,52,1,0,,,,,NestedScourfills,,,,,AmalgSandstone,5,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
15.6,0,1.173076924,MaudBay,NWMayneIsland,478545,5413334,52,1,0,,,,,NestedScourfills,,,,,AmalgSandstone,5,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
15.61,0,1.156804735,MaudBay,NWMayneIsland,478545,5413334,52,1,0,,,,,NestedScourfills,,,,,AmalgSandstone,5,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
15.62,0,1.140532546,MaudBay,NWMayneIsland,478545,5413334,52,1,0,,,,,NestedScourfills,,,,,AmalgSandstone,5,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
15.63,0,1.124260356,MaudBay,NWMayneIsland,478545,5413334,52,1,0,,,,,NestedScourfills,,,,,AmalgSandstone,5,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
15.64,0,1.107988167,MaudBay,NWMayneIsland,478545,5413334,52,1,0,,,,,NestedScourfills,,,,,AmalgSandstone,5,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
15.65,0,1.091715977,MaudBay,NWMayneIsland,478545,5413334,52,1,0,,,,,NestedScourfills,,,,,AmalgSandstone,5,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
15.66,0,1.075443788,MaudBay,NWMayneIsland,478545,5413334,52,1,0,,,,,NestedScourfills,,,,,AmalgSandstone,5,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
15.67,0,1.059171599,MaudBay,NWMayneIsland,478545,5413334,52,1,0,,,,,NestedScourfills,,,,,AmalgSandstone,5,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
15.68,0,1.042899409,MaudBay,NWMayneIsland,478545,5413334,52,1,0,,,,,NestedScourfills,,,,,AmalgSandstone,5,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
15.69,0,1.02662722,MaudBay,NWMayneIsland,478545,5413334,52,1,0,,,,,NestedScourfills,,,,,AmalgSandstone,5,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
15.7,0,1.01035503,MaudBay,NWMayneIsland,478545,5413334,52,1,0,,,,,NestedScourfills,,,,,AmalgSandstone,5,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
15.71,0,0.994082841,MaudBay,NWMayneIsland,478545,5413334,52,1,0,,,,,,,,,,AmalgSandstone,5,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
15.72,0,0.977810652,MaudBay,NWMayneIsland,478545,5413334,52,1,0,PlanarLaminations,,,,,,,,,AmalgSandstone,5,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
15.73,0,0.961538462,MaudBay,NWMayneIsland,478545,5413334,52,1,0,PlanarLaminations,,,,,,,,,AmalgSandstone,5,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
15.74,0,0.915865385,MaudBay,NWMayneIsland,478545,5413334,52,1,0,PlanarLaminations,,,,,,,,,AmalgSandstone,5,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
15.75,0,0.870192308,MaudBay,NWMayneIsland,478545,5413334,52,1,0,PlanarLaminations,,,,,,,,,AmalgSandstone,5,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
15.76,0,0.824519231,MaudBay,NWMayneIsland,478545,5413334,52,1,0,PlanarLaminations,,,,,,,,,AmalgSandstone,5,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
15.77,0,0.778846153,MaudBay,NWMayneIsland,478545,5413334,52,1,0,PlanarLaminations,,,,,,,,,AmalgSandstone,5,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
15.78,0,0.733173076,MaudBay,NWMayneIsland,478545,5413334,52,1,0,PlanarLaminations,,,,,,,,,AmalgSandstone,5,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
15.79,0,0.687499999,MaudBay,NWMayneIsland,478545,5413334,52,1,0,PlanarLaminations,,,,,,,,,AmalgSandstone,5,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
15.8,0,0.641826922,MaudBay,NWMayneIsland,478545,5413334,52,1,0,PlanarLaminations,,,,,,,,,AmalgSandstone,5,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
15.81,0,0.596153845,MaudBay,NWMayneIsland,478545,5413334,52,1,0,PlanarLaminations,,,,,,,,,AmalgSandstone,5,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
15.82,0,0.554024724,MaudBay,NWMayneIsland,478545,5413334,52,1,0,PlanarLaminations,,,,,,,,,AmalgSandstone,5,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
15.83,0,0.511895603,MaudBay,NWMayneIsland,478545,5413334,52,1,0,PlanarLaminations,,,,,,,,,AmalgSandstone,5,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
15.84,0,0.469766483,MaudBay,NWMayneIsland,478545,5413334,52,1,0,PlanarLaminations,,,,,,,,,AmalgSandstone,5,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
15.85,0,0.427637362,MaudBay,NWMayneIsland,478545,5413334,52,1,0,PlanarLaminations,,,,,,,,,AmalgSandstone,5,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
15.86,0,0.385508241,MaudBay,NWMayneIsland,478545,5413334,52,1,0,PlanarLaminations,,,,,,,,,AmalgSandstone,5,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
15.87,0,0.34337912,MaudBay,NWMayneIsland,478545,5413334,52,1,0,PlanarLaminations,,,,,,,,,AmalgSandstone,5,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
15.88,0,0.30125,MaudBay,NWMayneIsland,478545,5413334,52,1,0,PlanarLaminations,,,,,,,,,AmalgSandstone,5,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
15.89,0,0.2890625,MaudBay,NWMayneIsland,478545,5413334,52,1,0,PlanarLaminations,,,,,,,,,AmalgSandstone,5,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
15.9,0,0.276875,MaudBay,NWMayneIsland,478545,5413334,52,1,0,PlanarLaminations,,,,,,,,,AmalgSandstone,5,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
15.91,0,0.2646875,MaudBay,NWMayneIsland,478545,5413334,52,1,0,PlanarLaminations,,,,,,,,,AmalgSandstone,5,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
15.92,0,0.2525,MaudBay,NWMayneIsland,478545,5413334,52,1,0,PlanarLaminations,,,,,,,,,AmalgSandstone,5,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
15.93,0,0.2403125,MaudBay,NWMayneIsland,478545,5413334,52,1,0,PlanarLaminations,,,,,,,,,AmalgSandstone,5,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
15.94,0,0.228125,MaudBay,NWMayneIsland,478545,5413334,52,1,0,PlanarLaminations,,,,,,,,,AmalgSandstone,5,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
15.95,0,0.22325,MaudBay,NWMayneIsland,478545,5413334,52,1,0,PlanarLaminations,,,,,,,,,AmalgSandstone,5,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
15.96,0,0.218375,MaudBay,NWMayneIsland,478545,5413334,52,1,0,PlanarLaminations,,,,,,,,,AmalgSandstone,5,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
15.97,0,0.2135,MaudBay,NWMayneIsland,478545,5413334,52,1,0,PlanarLaminations,,,,,,,,,AmalgSandstone,5,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
15.98,0,0.208625,MaudBay,NWMayneIsland,478545,5413334,52,1,0,PlanarLaminations,,,,,,,,,AmalgSandstone,5,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
15.99,0,0.20375,MaudBay,NWMayneIsland,478545,5413334,52,1,0,PlanarLaminations,,,,,,,,,AmalgSandstone,5,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
16,0,0.20375,MaudBay,NWMayneIsland,478545,5413334,52,1,0,,,,,,,,,,AmalgSandstone,5,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
16.01,0,0.20375,MaudBay,NWMayneIsland,478545,5413334,52,1,0,,,,,,,,,,AmalgSandstone,5,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
16.02,1,0.20375,MaudBay,NWMayneIsland,478545,5413334,52,1,0,,,,,,,,,,AmalgSandstone,5,ChannelFIll,4,ChannelComplex,2,1.11,1.059015289,1.5,2.04,1.128947138,1,,,,,
16.03,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NA,,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
16.04,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NA,,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
16.05,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NA,,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
16.06,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NA,,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
16.07,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NA,,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
16.08,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NA,,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
16.09,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NA,,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
16.1,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NA,,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
16.11,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NA,,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
16.12,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NA,,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
16.13,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NA,,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
16.14,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NA,,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
16.15,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NA,,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
16.16,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NA,,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
16.17,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NA,,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
16.18,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NA,,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
16.19,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NA,,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
16.2,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NA,,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
16.21,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NA,,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
16.22,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NA,,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
16.23,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NA,,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
16.24,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NA,,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
16.25,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NA,,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
16.26,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NA,,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
16.27,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NA,,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
16.28,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NA,,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
16.29,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NA,,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
16.3,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NA,,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
16.31,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NA,,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
16.32,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NA,,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
16.33,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NA,,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
16.34,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NA,,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
16.35,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NA,,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
16.36,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NA,,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
16.37,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NA,,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
16.38,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NA,,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
16.39,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NA,,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
16.4,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NA,,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
16.41,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NA,,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
16.42,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NA,,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
16.43,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NA,,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
16.44,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NA,,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
16.45,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NA,,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
16.46,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NA,,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
16.47,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NA,,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
16.48,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NA,,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
16.49,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NA,,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
16.5,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NA,,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
16.51,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NA,,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
16.52,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NA,,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
16.53,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NA,,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
16.54,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NA,,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
16.55,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NA,,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
16.56,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NA,,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
16.57,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NA,,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
16.58,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NA,,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
16.59,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NA,,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
16.6,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NA,,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
16.61,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NA,,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
16.62,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NA,,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
16.63,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NA,,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
16.64,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NA,,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
16.65,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NA,,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
16.66,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NA,,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
16.67,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NA,,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
16.68,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NA,,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
16.69,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NA,,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
16.7,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NA,,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
16.71,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NA,,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
16.72,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NA,,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
16.73,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NA,,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
16.74,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NA,,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
16.75,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NA,,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
16.76,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NA,,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
16.77,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NA,,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
16.78,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NA,,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
16.79,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NA,,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
16.8,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NA,,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
16.81,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NA,,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
16.82,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NA,,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
16.83,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NA,,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
16.84,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NA,,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
16.85,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NA,,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
16.86,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NA,,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
16.87,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NA,,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
16.88,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NA,,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
16.89,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NA,,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
16.9,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NA,,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
16.91,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NA,,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
16.92,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NA,,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
16.93,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NA,,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
16.94,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NA,,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
16.95,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NA,,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
16.96,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NA,,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
16.97,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NA,,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
16.98,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NA,,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
16.99,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NA,,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
17,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NA,,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
17.01,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NA,,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
17.02,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NA,,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
17.03,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NA,,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
17.04,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NA,,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
17.05,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NA,,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
17.06,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NA,,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
17.07,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NA,,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
17.08,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NA,,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
17.09,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NA,,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
17.1,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NA,,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
17.11,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NA,,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
17.12,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NA,,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
17.13,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NA,,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
17.14,0,,MaudBay,NWMayneIsland,478545,5413334,,0,0,,,,,,,,,,NA,,ChannelFIll,4,ChannelComplex,2,,,,,,,,,,,
