Thickness,ContinuousMeasurement1,ContinuousMeasurement2
49.81,0.406153585,0.025468121
49.82,0.072537398,0.95642648
49.83,0.781704912,0.932490636
49.84,0.47526305,0.584138631
49.85,0.704207238,0.99132464
49.86,0.872411655,0.551589225
49.87,0.21882517,0.239648378
49.88,0.451809977,0.479809939
49.89,0.357214698,0.05825103
49.9,0.718393142,0.268605706
49.91,0.380363686,0.124347436
49.92,0.372804725,0.158031721
49.93,0.447735,0.274487417
49.94,0.811711065,0.411397228
49.95,0.842859258,0.71453229
49.96,0.581252389,0.693301178
49.97,0.992824547,0.048901826
49.98,0.646952824,0.139269292
49.99,0.765372242,0.984861728
50,0.677433012,0.306642427
50.01,0.0469557,0.306480461
50.02,0.623986204,0.779455728
50.03,0.714740313,0.488581435
50.04,0.056764955,0.82111871
50.05,0.994519519,0.522878677
50.06,0.754449304,0.437546076
50.07,0.071233865,0.654668098
50.08,0.986449295,0.98561932
50.09,0.138606139,0.238502197
50.1,0.064452863,0.326924173
50.11,0.334324931,0.613723013
50.12,0.130770821,0.828724029
50.13,0.546788921,0.800103974
50.14,0.898930253,0.554423399
50.15,0.978497849,0.776354353
50.16,0.753834315,0.436467405
50.17,0.513766795,0.409522858
50.18,0.375233651,0.22550644
50.19,0.245439168,0.483441063
50.2,0.325018829,0.703023551
50.21,0.02068624,0.046303788
50.22,0.20376244,0.972013085
50.23,0.123446863,0.60873494
50.24,0.203872309,0.010037023
50.25,0.228901633,0.510847527
50.26,0.069833448,0.470238162
50.27,0.952179906,0.943541435
50.28,0.767490975,0.253051335
50.29,0.896612496,0.509183323
50.3,0.166208017,0.270926841
50.31,0.893652617,0.034842635
50.32,0.622726391,0.566641308
50.33,0.105366975,0.220290218
50.34,0.640559466,0.943074714
50.35,0.815544506,0.081557114
50.36,0.340159783,0.88289657
50.37,0.430036275,0.408320686
50.38,0.457797166,0.979396853
50.39,0.202713023,0.206880194
50.4,0.881788139,0.030835207
50.41,0.855048377,0.227820063
50.42,0.922361624,0.659130949
50.43,0.637084839,0.603540237
50.44,0.792904569,0.668116206
50.45,0.869205733,0.225580502
50.46,0.926424806,0.957393678
50.47,0.512521059,0.451048437
50.48,0.094758626,0.54839205
50.49,0.508706736,0.561431623
50.5,0.446773142,0.674553759
